supplier_id,supplier_name,country,contact_email,phone,rating
1585,Dynamic Electronics,Canada,sales1585@example.com,+1-765-493-6923x83995,4.12
1586,Elite Technologies,India,sales1586@example.com,499-567-0236x8152,4.64
1587,Prime Electronics,Germany,sales1587@example.com,(666)270-5796x222,4.42
1588,Dynamic Retail,Italy,sales1588@example.com,781-629-0870x7610,3.78
1589,NextGen Solutions,France,sales1589@example.com,899-978-6740,4.82
1590,Advanced Industries,Italy,sales1590@example.com,001-602-547-0225x455,4.74
1591,Global Manufacturing,China,sales1591@example.com,+1-660-901-9606x441,4.39
1592,Vertex Supply,Italy,sales1592@example.com,721-592-1141x649,3.73
1593,Dynamic Technologies,UK,sales1593@example.com,001-551-273-4466,3.89
1594,Global Logistics,South Korea,sales1594@example.com,001-718-953-8207x57746,4.64
1595,NextGen Solutions,South Korea,sales1595@example.com,(321)851-0379x14286,4.37
1596,United Supply,India,sales1596@example.com,001-495-473-6971x9483,3.85
1597,Elite Manufacturing,UK,sales1597@example.com,001-717-367-9639x44734,4.31
1598,Vertex Retail,Japan,sales1598@example.com,861-697-2262x3447,4.93
1599,United Retail,Germany,sales1599@example.com,+1-572-570-9542x80026,3.67
1600,Future Electronics,Germany,sales1600@example.com,+1-301-605-9977x56379,3.75
1601,Elite Distribution,Germany,sales1601@example.com,+1-818-665-4405x341,3.67
1602,Elite Solutions,USA,sales1602@example.com,(722)718-2889,4.21
1603,NextGen Industries,USA,sales1603@example.com,711-877-5256,4.71
1604,Dynamic Electronics,UK,sales1604@example.com,298.784.7252x5627,4.71
1605,Elite Trading,France,sales1605@example.com,(885)683-7806x476,4.43
1606,United Logistics,South Korea,sales1606@example.com,001-449-336-7059x444,3.53
1607,Advanced Solutions,USA,sales1607@example.com,(728)246-9587,4.53
1608,Future Trading,UK,sales1608@example.com,001-863-346-3826,4.2
1609,Vertex Trading,Germany,sales1609@example.com,+1-447-342-1255x1885,4.6
1610,Vertex Trading,China,sales1610@example.com,+1-448-872-8516x80207,3.82
1611,NextGen Supply,China,sales1611@example.com,324.575.9005x168,4.79
1612,Dynamic Solutions,USA,sales1612@example.com,+1-807-938-6509,4.31
1613,Dynamic Technologies,USA,sales1613@example.com,(983)355-7841x571,3.88
1614,United Solutions,South Korea,sales1614@example.com,716-577-0317,4.42
1615,United Distribution,Japan,sales1615@example.com,606.332.4574,4.71
1616,National Technologies,Italy,sales1616@example.com,001-805-340-3539,3.87
1617,Global Distribution,France,sales1617@example.com,729.389.4007,4.22
1618,Future Industries,USA,sales1618@example.com,(980)200-2005x7897,3.64
1619,National Solutions,China,sales1619@example.com,611.710.2310x0266,3.7
1620,Elite Solutions,India,sales1620@example.com,(900)824-1817,3.71
1621,Elite Supply,France,sales1621@example.com,752-622-9789,4.84
1622,Dynamic Trading,USA,sales1622@example.com,001-996-635-7777x7109,4.68
1623,Vertex Distribution,Italy,sales1623@example.com,001-903-820-9580x149,4.06
1624,NextGen Manufacturing,South Korea,sales1624@example.com,621-950-9159x07756,4.23
1625,Dynamic Electronics,Canada,sales1625@example.com,240.607.6529x633,3.67
1626,National Retail,India,sales1626@example.com,913.337.8680x6268,4.47
1627,Dynamic Retail,South Korea,sales1627@example.com,436-512-0977x72519,4.95
1628,NextGen Distribution,UK,sales1628@example.com,328-639-8990x1475,3.78
1629,Future Technologies,Germany,sales1629@example.com,(348)526-1724,4.1
1630,Global Technologies,India,sales1630@example.com,397.998.2576,4.29
1631,Future Retail,Germany,sales1631@example.com,001-652-611-1546x17510,3.76
1632,Future Supply,Italy,sales1632@example.com,925.432.2233,4.66
1633,Elite Electronics,South Korea,sales1633@example.com,(474)503-5690x9427,4.05
1634,Global Solutions,South Korea,sales1634@example.com,368-286-1217x628,4.94
1635,Advanced Industries,Germany,sales1635@example.com,479.454.0487,4.39
1636,Future Supply,France,sales1636@example.com,+1-925-542-8382x233,4.71
1637,NextGen Trading,UK,sales1637@example.com,(846)482-8687,4.61
1638,Elite Industries,France,sales1638@example.com,(799)961-4399x7962,4.74
1639,Advanced Supply,Canada,sales1639@example.com,944.213.9018x780,4.31
1640,Future Supply,USA,sales1640@example.com,(558)407-8028x1898,3.62
1641,Global Industries,Germany,sales1641@example.com,(828)994-6439x39286,3.99
1642,Prime Manufacturing,Italy,sales1642@example.com,580.376.6622x03421,4.26
1643,Global Industries,China,sales1643@example.com,+1-542-460-5444x143,3.79
1644,Advanced Technologies,Italy,sales1644@example.com,(792)784-1695,3.59
1645,United Logistics,France,sales1645@example.com,559-221-4883x9094,4.99
1646,Future Electronics,USA,sales1646@example.com,589.615.4295,3.8
1647,Elite Manufacturing,France,sales1647@example.com,001-361-726-3063x10793,4.09
1648,United Electronics,France,sales1648@example.com,2314975544,3.59
1649,Elite Solutions,UK,sales1649@example.com,(591)841-8356x26148,4.55
1650,United Manufacturing,Germany,sales1650@example.com,(410)867-7052,4.2
1651,Global Electronics,Germany,sales1651@example.com,+1-419-414-4839x0171,4.71
1652,Vertex Solutions,Germany,sales1652@example.com,626-940-9474x0479,4.8
1653,Dynamic Technologies,Japan,sales1653@example.com,651.625.2869x4956,4.12
1654,NextGen Supply,Italy,sales1654@example.com,9207825199,4.3
1655,Global Distribution,Japan,sales1655@example.com,(411)715-0675,4.26
1656,Dynamic Solutions,China,sales1656@example.com,470.948.4756x11002,4.3
1657,Advanced Retail,Germany,sales1657@example.com,526.777.6156,4.71
1658,National Supply,France,sales1658@example.com,(765)967-2841x744,3.64
1659,Global Trading,Germany,sales1659@example.com,3092010136,3.86
1660,United Industries,South Korea,sales1660@example.com,(299)812-7619x684,3.89
1661,Dynamic Technologies,South Korea,sales1661@example.com,962.449.9114,4.24
1662,Vertex Technologies,South Korea,sales1662@example.com,743.352.9544,4.95
1663,Dynamic Electronics,Italy,sales1663@example.com,001-656-803-0544x250,4.99
1664,National Technologies,France,sales1664@example.com,+1-487-317-1571x81326,4.22
1665,Advanced Distribution,South Korea,sales1665@example.com,384.709.5456,3.97
1666,Future Trading,Germany,sales1666@example.com,001-963-829-1129x01968,3.58
1667,United Trading,France,sales1667@example.com,001-555-760-6162x988,3.6
1668,Future Supply,Italy,sales1668@example.com,732.335.6277,4.9
1669,Elite Manufacturing,Japan,sales1669@example.com,918.778.6648,4.73
1670,Elite Distribution,South Korea,sales1670@example.com,748-285-0936,4.06
1671,Vertex Manufacturing,USA,sales1671@example.com,314-625-0973,4.81
1672,Dynamic Industries,France,sales1672@example.com,+1-934-260-6898,3.67
1673,Future Trading,UK,sales1673@example.com,4537164688,3.9
1674,NextGen Technologies,India,sales1674@example.com,9212042097,4.23
1675,Dynamic Solutions,South Korea,sales1675@example.com,001-950-919-9043x86297,4.29
1676,Vertex Logistics,France,sales1676@example.com,497-533-9213x57551,3.69
1677,National Trading,Italy,sales1677@example.com,(353)881-2277,4.0
1678,Vertex Supply,China,sales1678@example.com,242.210.5580x948,4.11
1679,Dynamic Solutions,France,sales1679@example.com,(215)622-5833x6979,3.99
1680,Elite Logistics,Japan,sales1680@example.com,001-644-335-9316x842,3.76
1681,National Solutions,UK,sales1681@example.com,001-809-867-2318x573,4.14
1682,Vertex Trading,UK,sales1682@example.com,001-321-261-6492x5533,4.52
1683,Prime Supply,France,sales1683@example.com,2445039322,4.99
1684,Prime Distribution,UK,sales1684@example.com,+1-716-560-9347x384,4.87
1685,Advanced Distribution,Canada,sales1685@example.com,001-664-649-9000x2495,3.94
1686,United Industries,France,sales1686@example.com,+1-731-549-9112x778,3.79
1687,National Logistics,China,sales1687@example.com,+1-903-403-7786x51723,4.1
1688,Future Trading,Italy,sales1688@example.com,355-711-0171x500,4.7
1689,Elite Solutions,Germany,sales1689@example.com,7487331925,4.33
1690,United Industries,USA,sales1690@example.com,527.833.7447x5868,3.79
1691,Global Retail,India,sales1691@example.com,730-652-1319x981,4.07
1692,Prime Manufacturing,Germany,sales1692@example.com,941.941.2264,3.78
1693,Vertex Retail,USA,sales1693@example.com,880-907-3751,3.74
1694,Advanced Electronics,Canada,sales1694@example.com,(760)873-4648,4.25
1695,Advanced Trading,India,sales1695@example.com,001-442-961-5983,3.96
1696,NextGen Electronics,USA,sales1696@example.com,242-232-6750,4.25
1697,National Solutions,South Korea,sales1697@example.com,+1-991-489-4733,4.97
1698,Elite Distribution,Italy,sales1698@example.com,(580)373-6672x327,4.04
1699,Advanced Manufacturing,South Korea,sales1699@example.com,707-742-0740x21177,3.79
1700,Prime Electronics,Japan,sales1700@example.com,(299)284-4334x988,4.13
1701,NextGen Industries,UK,sales1701@example.com,5707987149,3.75
1702,National Trading,South Korea,sales1702@example.com,925.357.8316x62221,4.18
1703,NextGen Industries,South Korea,sales1703@example.com,+1-251-454-5021x37271,3.94
1704,NextGen Supply,Canada,sales1704@example.com,(279)973-7131,4.92
1705,United Trading,France,sales1705@example.com,(491)644-9158x57623,4.5
1706,Future Manufacturing,Japan,sales1706@example.com,333-445-7501x5361,4.09
1707,Future Electronics,UK,sales1707@example.com,643.796.1175x23641,4.31
1708,NextGen Retail,France,sales1708@example.com,001-461-248-4771x66393,3.65
1709,Dynamic Technologies,USA,sales1709@example.com,(316)804-6830x99111,4.57
1710,Elite Electronics,France,sales1710@example.com,308.639.0212x886,4.39
1711,United Retail,UK,sales1711@example.com,844-207-2849x96587,4.93
1712,United Manufacturing,China,sales1712@example.com,9357038982,4.45
1713,Global Trading,Japan,sales1713@example.com,(728)526-9711x812,3.58
1714,National Retail,India,sales1714@example.com,001-684-438-8904x67361,4.33
1715,Vertex Retail,Japan,sales1715@example.com,001-708-415-7583x1177,4.15
1716,Dynamic Manufacturing,USA,sales1716@example.com,454-547-0926x939,4.9
1717,Vertex Industries,India,sales1717@example.com,662.307.9737x5139,3.92
1718,Prime Manufacturing,India,sales1718@example.com,7698833912,4.96
1719,Elite Manufacturing,USA,sales1719@example.com,7592077012,4.39
1720,Vertex Electronics,Germany,sales1720@example.com,+1-507-653-6877x992,4.96
1721,Elite Electronics,Japan,sales1721@example.com,669-517-9409x128,4.76
1722,Prime Manufacturing,France,sales1722@example.com,727.970.4413,4.32
1723,Future Electronics,Japan,sales1723@example.com,001-996-456-5669x28516,4.26
1724,Global Retail,Italy,sales1724@example.com,+1-574-779-1954x4725,4.18
1725,Prime Retail,China,sales1725@example.com,261.308.3906,4.36
1726,Elite Technologies,UK,sales1726@example.com,001-628-774-3167x160,3.96
1727,Dynamic Industries,South Korea,sales1727@example.com,+1-432-677-9098,4.78
1728,Advanced Trading,USA,sales1728@example.com,(969)949-1530,4.72
1729,Global Logistics,Germany,sales1729@example.com,2998720881,4.78
1730,National Industries,China,sales1730@example.com,625.722.2474x2551,4.56
1731,Elite Solutions,India,sales1731@example.com,+1-950-629-7803x5471,3.9
1732,Prime Distribution,Germany,sales1732@example.com,001-752-338-2782,3.75
1733,Elite Distribution,Canada,sales1733@example.com,6119638928,4.45
1734,Vertex Trading,India,sales1734@example.com,6173466133,3.55
1735,NextGen Trading,Canada,sales1735@example.com,358.296.4724x59442,3.67
1736,Advanced Distribution,France,sales1736@example.com,001-868-963-3990,4.14
1737,Advanced Manufacturing,Germany,sales1737@example.com,271.942.0331,4.14
1738,United Distribution,USA,sales1738@example.com,+1-211-426-6101,4.75
1739,Vertex Solutions,France,sales1739@example.com,(802)780-4689,3.8
1740,National Electronics,China,sales1740@example.com,670-275-8381,4.32
1741,Vertex Supply,Japan,sales1741@example.com,001-634-922-2151,4.06
1742,Vertex Supply,USA,sales1742@example.com,762-499-7892,4.79
1743,Vertex Logistics,Italy,sales1743@example.com,001-722-794-8019x9843,4.18
1744,National Technologies,UK,sales1744@example.com,+1-668-998-3092x93857,4.43
1745,Vertex Logistics,India,sales1745@example.com,231.506.2882,4.01
1746,National Distribution,France,sales1746@example.com,(312)505-7321,4.12
1747,Advanced Electronics,Canada,sales1747@example.com,506.354.6032,4.26
1748,NextGen Technologies,Germany,sales1748@example.com,220.661.6520x3425,3.51
1749,United Technologies,South Korea,sales1749@example.com,412-938-7549x1821,4.97
1750,Global Manufacturing,Canada,sales1750@example.com,(901)736-1708x087,3.98
1751,Dynamic Industries,Italy,sales1751@example.com,914-966-2110,4.16
1752,NextGen Trading,China,sales1752@example.com,+1-755-408-7624x155,3.57
1753,NextGen Industries,Italy,sales1753@example.com,616.769.7379x538,3.95
1754,National Industries,Japan,sales1754@example.com,(903)349-1111x5769,4.89
1755,Prime Logistics,USA,sales1755@example.com,790-976-1386x20050,3.69
1756,NextGen Industries,USA,sales1756@example.com,366-400-8940,4.86
1757,Future Trading,Canada,sales1757@example.com,834-295-4861x75383,4.35
1758,Vertex Logistics,China,sales1758@example.com,811-323-9524x8989,4.72
1759,NextGen Logistics,UK,sales1759@example.com,001-550-653-9380x2559,4.23
1760,Prime Technologies,Japan,sales1760@example.com,260-549-4124,4.73
1761,Elite Solutions,Germany,sales1761@example.com,001-579-850-4783x3530,4.56
1762,Prime Logistics,India,sales1762@example.com,(953)974-8365x26284,4.97
1763,Prime Technologies,UK,sales1763@example.com,934.379.7518,4.32
1764,Vertex Supply,Japan,sales1764@example.com,001-342-734-0909,4.58
1765,Elite Solutions,UK,sales1765@example.com,5959637338,4.1
1766,Elite Supply,India,sales1766@example.com,001-744-687-1611,4.29
1767,National Logistics,UK,sales1767@example.com,001-561-555-3385x08192,3.96
1768,National Distribution,Italy,sales1768@example.com,313-260-5017,4.07
1769,United Logistics,Germany,sales1769@example.com,977.615.3752x227,4.44
1770,Prime Solutions,South Korea,sales1770@example.com,+1-258-604-3539x510,4.11
1771,NextGen Electronics,China,sales1771@example.com,(397)526-4171x891,4.53
1772,United Logistics,UK,sales1772@example.com,9482752998,3.63
1773,Elite Retail,Italy,sales1773@example.com,+1-548-367-0355x83275,3.83
1774,Vertex Retail,China,sales1774@example.com,429-857-4591x9756,3.87
1775,Prime Industries,Italy,sales1775@example.com,907-361-7456x0055,4.74
1776,Future Retail,South Korea,sales1776@example.com,865.996.8829,4.7
1777,United Distribution,Canada,sales1777@example.com,(637)347-6749,3.88
1778,NextGen Solutions,France,sales1778@example.com,(364)949-3441,4.36
1779,Advanced Manufacturing,UK,sales1779@example.com,664-940-6940x053,3.78
1780,Dynamic Manufacturing,India,sales1780@example.com,+1-791-898-4022,3.82
1781,Future Logistics,UK,sales1781@example.com,001-277-735-8775,4.88
1782,Global Supply,USA,sales1782@example.com,550-487-2118,4.3
1783,Vertex Manufacturing,South Korea,sales1783@example.com,001-742-783-2907x725,4.86
1784,Prime Distribution,France,sales1784@example.com,857.241.6021x1411,4.45
1785,Vertex Manufacturing,China,sales1785@example.com,267-765-6931x8152,4.59
1786,Dynamic Retail,USA,sales1786@example.com,265.567.1656x890,4.43
1787,United Supply,Japan,sales1787@example.com,001-805-641-3438x5628,4.93
1788,Dynamic Retail,USA,sales1788@example.com,977-665-1977x2699,4.7
1789,Advanced Technologies,India,sales1789@example.com,(506)575-3543x4698,4.25
1790,National Electronics,South Korea,sales1790@example.com,001-750-490-0897,3.84
1791,United Logistics,Japan,sales1791@example.com,870.790.1819x34498,4.33
1792,National Electronics,China,sales1792@example.com,001-706-510-4159,3.71
1793,Prime Logistics,Germany,sales1793@example.com,289-791-7093,3.94
1794,Dynamic Retail,Germany,sales1794@example.com,9768984527,4.95
1795,United Electronics,South Korea,sales1795@example.com,(842)581-1342x468,4.19
1796,Vertex Trading,South Korea,sales1796@example.com,(340)344-2087x7375,4.72
1797,Advanced Retail,Japan,sales1797@example.com,885-468-8050,4.16
1798,Elite Supply,Japan,sales1798@example.com,(549)561-7365,4.73
1799,Dynamic Supply,USA,sales1799@example.com,522-734-3506,4.67
1800,National Technologies,France,sales1800@example.com,(456)442-2280x580,5.0
1801,Vertex Manufacturing,India,sales1801@example.com,001-832-316-2698x4782,4.27
1802,Vertex Supply,France,sales1802@example.com,+1-353-301-5636,4.92
1803,National Distribution,UK,sales1803@example.com,001-850-316-7902,4.52
1804,Dynamic Technologies,India,sales1804@example.com,348.285.6968x056,4.35
1805,Dynamic Electronics,Italy,sales1805@example.com,4744195435,4.82
1806,Dynamic Industries,Canada,sales1806@example.com,834-849-0586,3.54
1807,Dynamic Supply,Canada,sales1807@example.com,664-299-7896x475,4.16
1808,NextGen Manufacturing,Germany,sales1808@example.com,(350)246-5734x3552,3.81
1809,Vertex Logistics,France,sales1809@example.com,779.953.5205,3.98
1810,Vertex Supply,Japan,sales1810@example.com,001-381-463-7254x682,4.34
1811,Future Retail,Canada,sales1811@example.com,4498744739,3.53
1812,Vertex Industries,UK,sales1812@example.com,(979)389-0150x4998,4.46
1813,Prime Solutions,France,sales1813@example.com,(358)453-8068x185,5.0
1814,United Logistics,USA,sales1814@example.com,5134011921,4.14
1815,United Manufacturing,South Korea,sales1815@example.com,242-749-6490x370,4.9
1816,Elite Manufacturing,South Korea,sales1816@example.com,480.760.8098x35989,4.67
1817,Advanced Logistics,Germany,sales1817@example.com,820.802.1305x8184,3.92
1818,Elite Industries,China,sales1818@example.com,001-583-906-5944,4.0
1819,Dynamic Electronics,UK,sales1819@example.com,+1-436-812-1797x74633,4.57
1820,Dynamic Trading,USA,sales1820@example.com,(770)639-9652,3.86
1821,NextGen Industries,France,sales1821@example.com,001-235-529-4482x899,4.0
1822,National Supply,Germany,sales1822@example.com,+1-410-297-3230x736,3.87
1823,Advanced Logistics,Japan,sales1823@example.com,518-830-6300x9409,3.94
1824,Global Distribution,China,sales1824@example.com,209-680-9914x547,4.82
1825,Dynamic Manufacturing,China,sales1825@example.com,+1-746-988-6744x844,4.66
1826,National Trading,China,sales1826@example.com,(785)230-4523,4.5
1827,Vertex Logistics,India,sales1827@example.com,001-926-377-7688x591,4.45
1828,National Manufacturing,France,sales1828@example.com,(834)446-3578x38312,5.0
1829,National Logistics,China,sales1829@example.com,(680)251-4110,4.01
1830,Future Supply,China,sales1830@example.com,229-845-7086,4.2
1831,Future Logistics,France,sales1831@example.com,(661)457-9650,4.01
1832,National Solutions,Japan,sales1832@example.com,001-888-375-6909,4.17
1833,Dynamic Retail,USA,sales1833@example.com,001-974-770-7344x8493,4.88
1834,Elite Solutions,USA,sales1834@example.com,458-758-4057,4.32
1835,Advanced Electronics,France,sales1835@example.com,(495)455-4619x7958,4.15
1836,Prime Industries,Italy,sales1836@example.com,6402599645,4.31
1837,Prime Industries,Canada,sales1837@example.com,232.655.1347,4.82
1838,Vertex Logistics,Germany,sales1838@example.com,001-732-409-2282x548,4.78
1839,Future Supply,Japan,sales1839@example.com,001-770-819-1577,4.93
1840,United Logistics,South Korea,sales1840@example.com,4574911981,4.33
1841,United Trading,USA,sales1841@example.com,686-631-4200x4520,3.9
1842,Elite Manufacturing,South Korea,sales1842@example.com,+1-764-508-9118x26680,4.69
1843,United Electronics,France,sales1843@example.com,937-940-6714,4.54
1844,United Supply,UK,sales1844@example.com,(871)683-5559x120,4.6
1845,National Industries,South Korea,sales1845@example.com,661-778-8070,4.27
1846,Prime Solutions,Japan,sales1846@example.com,+1-905-957-8394,4.73
1847,Prime Industries,Germany,sales1847@example.com,7292528998,3.61
1848,NextGen Supply,Italy,sales1848@example.com,660.487.7619,3.71
1849,Elite Retail,Italy,sales1849@example.com,924-813-2981x285,4.25
1850,Dynamic Trading,China,sales1850@example.com,5186147933,4.57
1851,Prime Distribution,Japan,sales1851@example.com,001-356-751-6168x5204,3.61
1852,Advanced Technologies,Italy,sales1852@example.com,(895)674-1397,3.55
1853,Prime Logistics,Japan,sales1853@example.com,826.844.9918,3.94
1854,Prime Logistics,Japan,sales1854@example.com,835.912.2336x668,4.57
1855,National Industries,France,sales1855@example.com,650-453-7855x73329,4.0
1856,United Manufacturing,Japan,sales1856@example.com,393.914.8850x145,4.53
1857,Elite Manufacturing,Italy,sales1857@example.com,503.431.5036,3.97
1858,Vertex Electronics,South Korea,sales1858@example.com,(232)223-1836x6435,4.35
1859,Advanced Manufacturing,France,sales1859@example.com,(990)656-7693x19259,4.69
1860,Global Technologies,UK,sales1860@example.com,+1-502-887-9781x77406,3.96
1861,National Retail,USA,sales1861@example.com,659.333.5207,4.04
1862,National Technologies,France,sales1862@example.com,(833)834-3560x74566,4.01
1863,United Trading,Canada,sales1863@example.com,814-961-7283x12502,3.64
1864,Vertex Distribution,China,sales1864@example.com,001-613-380-2778x874,4.92
1865,Prime Distribution,Canada,sales1865@example.com,940.655.6695x0132,4.93
1866,Global Retail,Canada,sales1866@example.com,(283)240-1649,4.49
1867,United Logistics,Canada,sales1867@example.com,001-671-708-3046x9950,3.74
1868,Elite Technologies,Japan,sales1868@example.com,5256190029,3.59
1869,Global Logistics,South Korea,sales1869@example.com,+1-465-294-4157x9610,4.7
1870,Advanced Trading,Italy,sales1870@example.com,(389)925-6771x861,4.34
1871,Vertex Technologies,China,sales1871@example.com,(491)639-7634x0374,3.9
1872,Vertex Retail,UK,sales1872@example.com,(463)561-7561,3.98
1873,National Manufacturing,Canada,sales1873@example.com,(470)560-7552x6876,4.45
1874,National Supply,USA,sales1874@example.com,+1-230-395-1303x8325,4.02
1875,United Industries,UK,sales1875@example.com,001-641-899-0629x418,4.45
1876,United Retail,Canada,sales1876@example.com,(513)941-1358,4.41
1877,NextGen Electronics,Japan,sales1877@example.com,(254)658-7607x208,3.55
1878,NextGen Retail,Japan,sales1878@example.com,804-907-2450x48975,4.1
1879,Advanced Industries,Japan,sales1879@example.com,+1-829-790-2102,3.78
1880,Prime Solutions,India,sales1880@example.com,(705)687-9086x866,4.47
1881,United Retail,South Korea,sales1881@example.com,(597)578-5100x407,4.41
1882,Elite Trading,Canada,sales1882@example.com,526.537.0961,3.84
1883,Dynamic Manufacturing,Japan,sales1883@example.com,(263)337-4573x3896,4.51
1884,Prime Distribution,France,sales1884@example.com,(781)544-3296x84440,3.84
1885,National Retail,Canada,sales1885@example.com,001-766-422-6530x9114,3.89
1886,Dynamic Distribution,India,sales1886@example.com,+1-971-478-1160,4.05
1887,Prime Industries,India,sales1887@example.com,281-510-0855,5.0
1888,National Solutions,India,sales1888@example.com,(347)780-2749x136,4.4
1889,Vertex Industries,Italy,sales1889@example.com,+1-340-933-1544,4.25
1890,United Technologies,France,sales1890@example.com,+1-770-345-8983x3141,3.54
1891,Future Supply,UK,sales1891@example.com,(754)514-8084x28215,4.76
1892,Global Distribution,South Korea,sales1892@example.com,001-903-486-6141x55897,4.07
1893,National Supply,UK,sales1893@example.com,(285)949-1028x6496,3.74
1894,NextGen Trading,UK,sales1894@example.com,(910)314-2456,4.17
1895,National Technologies,China,sales1895@example.com,(586)828-1131x77645,4.09
1896,Future Manufacturing,Germany,sales1896@example.com,835.864.6728,4.58
1897,Dynamic Solutions,France,sales1897@example.com,293.690.4934x174,4.25
1898,National Manufacturing,China,sales1898@example.com,(968)654-5813x6242,4.08
1899,Global Manufacturing,UK,sales1899@example.com,+1-214-204-7150x500,4.1
1900,NextGen Logistics,USA,sales1900@example.com,(477)247-1032,4.08
1901,Dynamic Supply,France,sales1901@example.com,(785)457-5240,4.53
1902,NextGen Industries,Italy,sales1902@example.com,(837)238-1173x448,4.45
1903,NextGen Electronics,USA,sales1903@example.com,001-222-715-6855x1977,4.31
1904,Elite Electronics,USA,sales1904@example.com,260.725.3718x601,3.77
1905,United Electronics,USA,sales1905@example.com,+1-224-793-4232x12064,4.81
1906,Dynamic Industries,Japan,sales1906@example.com,218-224-8796,3.77
1907,Dynamic Supply,UK,sales1907@example.com,001-541-514-9512x86617,3.99
1908,Future Trading,UK,sales1908@example.com,813.503.5114x26226,4.26
1909,Global Retail,Germany,sales1909@example.com,(392)731-2513x259,4.08
1910,Vertex Distribution,USA,sales1910@example.com,618-683-7413x995,3.79
1911,Elite Technologies,Germany,sales1911@example.com,796-304-0185,4.02
1912,Global Technologies,UK,sales1912@example.com,9206169751,4.57
1913,Prime Solutions,France,sales1913@example.com,(312)267-0729x1351,4.26
1914,Advanced Supply,China,sales1914@example.com,001-300-709-7061x1058,4.4
1915,NextGen Retail,UK,sales1915@example.com,+1-223-453-8805,3.87
1916,Global Logistics,India,sales1916@example.com,(802)623-0827x88325,4.06
1917,Dynamic Trading,USA,sales1917@example.com,664-653-2567x3803,3.86
1918,Advanced Distribution,France,sales1918@example.com,(715)809-4191,4.14
1919,Advanced Solutions,Japan,sales1919@example.com,(899)869-1696,4.45
1920,Dynamic Trading,Italy,sales1920@example.com,345-611-2244x5071,4.33
1921,Advanced Solutions,South Korea,sales1921@example.com,642-828-6918x000,4.35
1922,Future Manufacturing,Japan,sales1922@example.com,550-261-7387,3.75
1923,Elite Supply,Italy,sales1923@example.com,370-262-6404x0132,4.42
1924,Elite Manufacturing,South Korea,sales1924@example.com,(794)650-0425,4.98
1925,Global Supply,France,sales1925@example.com,9087248309,3.66
1926,Advanced Industries,Canada,sales1926@example.com,400-405-3640x05642,4.03
1927,Global Industries,Canada,sales1927@example.com,001-298-734-6426x868,3.82
1928,Vertex Trading,Italy,sales1928@example.com,495.966.0019x3924,4.44
1929,Advanced Electronics,Canada,sales1929@example.com,+1-254-446-8485x63927,4.99
1930,NextGen Distribution,Italy,sales1930@example.com,+1-983-290-1771x522,4.72
1931,Elite Supply,Canada,sales1931@example.com,967.703.5924x8666,4.81
1932,Dynamic Supply,India,sales1932@example.com,578.888.1305,4.72
1933,Vertex Industries,USA,sales1933@example.com,001-379-864-9694x323,4.67
1934,Advanced Trading,Canada,sales1934@example.com,225.667.1601x510,4.68
1935,Vertex Distribution,USA,sales1935@example.com,579-549-8243x3250,4.83
1936,Prime Industries,Japan,sales1936@example.com,(554)530-6787,4.99
1937,Vertex Logistics,China,sales1937@example.com,641-982-0788,3.85
1938,United Logistics,USA,sales1938@example.com,977.492.8339,3.69
1939,Elite Electronics,UK,sales1939@example.com,848.712.4662x4115,4.48
1940,NextGen Supply,South Korea,sales1940@example.com,878.668.8418,4.58
1941,Future Manufacturing,China,sales1941@example.com,(320)986-8273,3.87
1942,NextGen Supply,Japan,sales1942@example.com,001-221-961-0375x4088,4.62
1943,Dynamic Distribution,China,sales1943@example.com,767.265.1524x1992,4.76
1944,Elite Supply,France,sales1944@example.com,001-575-290-5812x3983,4.58
1945,Future Distribution,India,sales1945@example.com,955.612.3512,4.72
1946,Advanced Retail,Japan,sales1946@example.com,2969924510,3.55
1947,National Industries,Italy,sales1947@example.com,909.266.9528x70470,3.72
1948,Prime Solutions,Germany,sales1948@example.com,001-367-444-1463x154,4.55
1949,Elite Solutions,South Korea,sales1949@example.com,+1-710-674-5611x60618,4.42
1950,Future Manufacturing,Japan,sales1950@example.com,950.889.6017x563,4.82
1951,Advanced Solutions,UK,sales1951@example.com,+1-217-905-6727x4957,3.78
1952,Global Trading,Japan,sales1952@example.com,001-634-666-9058x779,4.6
1953,NextGen Solutions,China,sales1953@example.com,(454)374-7348x7236,4.99
1954,Elite Distribution,South Korea,sales1954@example.com,+1-400-346-4748x219,4.2
1955,Global Manufacturing,Italy,sales1955@example.com,428-720-6683x784,3.93
1956,Future Logistics,China,sales1956@example.com,(710)870-0326x9114,3.89
1957,Vertex Industries,China,sales1957@example.com,725.591.8819x81987,3.54
1958,Vertex Technologies,Italy,sales1958@example.com,+1-440-748-5688,4.99
1959,Prime Industries,USA,sales1959@example.com,541-416-7775x320,4.67
1960,Global Technologies,India,sales1960@example.com,+1-480-598-7468x50550,3.62
1961,Dynamic Logistics,UK,sales1961@example.com,210.455.6049x3058,4.78
1962,Prime Solutions,South Korea,sales1962@example.com,001-595-226-0595,4.22
1963,Vertex Technologies,India,sales1963@example.com,975.807.0363x9163,3.8
1964,Advanced Technologies,China,sales1964@example.com,361-556-2134x5043,3.83
1965,Dynamic Solutions,India,sales1965@example.com,576.542.7467x119,4.12
1966,Future Retail,Japan,sales1966@example.com,+1-323-822-1093x898,4.42
